candidate_id,candidate_name,degree_result,location,course_id,course_name,start_date,duration,week_no,analytic,independent,determined,professional,studious,imaginative,presentation_pct,psychometrics_pct
3509,Halsey Broader,2:1,London Academy,15,Data 31,2019-05-20,10,5,2,5,7,6,6,4,81.25,67
3509,Halsey Broader,2:1,London Academy,15,Data 31,2019-05-20,10,6,7,4,8,3,3,8,81.25,67
3509,Halsey Broader,2:1,London Academy,15,Data 31,2019-05-20,10,7,8,8,8,6,8,8,81.25,67
3509,Halsey Broader,2:1,London Academy,15,Data 31,2019-05-20,10,8,8,5,8,8,8,8,81.25,67
3509,Halsey Broader,2:1,London Academy,15,Data 31,2019-05-20,10,9,8,8,6,8,8,8,81.25,67
3509,Halsey Broader,2:1,London Academy,15,Data 31,2019-05-20,10,10,5,8,8,8,8,8,81.25,67
3511,Marcy Treat,2:1,London Academy,16,Data 32,2019-07-22,8,5,6,6,2,8,8,8,62.5,56
3511,Marcy Treat,2:1,London Academy,16,Data 32,2019-07-22,8,6,3,7,2,6,4,6,62.5,56
3511,Marcy Treat,2:1,London Academy,16,Data 32,2019-07-22,8,7,5,8,8,7,8,5,62.5,56
3511,Marcy Treat,2:1,London Academy,16,Data 32,2019-07-22,8,8,8,8,8,7,8,7,62.5,56
3511,Marcy Treat,2:1,London Academy,16,Data 32,2019-07-22,8,1,6,5,2,2,4,5,62.5,56
3511,Marcy Treat,2:1,London Academy,16,Data 32,2019-07-22,8,2,5,3,4,3,2,4,62.5,56
3511,Marcy Treat,2:1,London Academy,16,Data 32,2019-07-22,8,3,3,1,2,2,2,6,62.5,56
3511,Marcy Treat,2:1,London Academy,16,Data 32,2019-07-22,8,4,3,4,7,6,6,8,62.5,56
3516,Gabbey Caesman,2:1,London Academy,34,Engineering 27,2019-11-25,10,9,7,8,8,8,8,6,56.25,61
3516,Gabbey Caesman,2:1,London Academy,34,Engineering 27,2019-11-25,10,10,8,8,8,8,7,8,56.25,61
3516,Gabbey Caesman,2:1,London Academy,34,Engineering 27,2019-11-25,10,3,1,4,3,7,4,3,56.25,61
3516,Gabbey Caesman,2:1,London Academy,34,Engineering 27,2019-11-25,10,4,3,7,8,8,7,8,56.25,61
3516,Gabbey Caesman,2:1,London Academy,34,Engineering 27,2019-11-25,10,5,7,8,3,5,3,8,56.25,61
3516,Gabbey Caesman,2:1,London Academy,34,Engineering 27,2019-11-25,10,6,6,8,4,5,5,4,56.25,61
3516,Gabbey Caesman,2:1,London Academy,34,Engineering 27,2019-11-25,10,7,8,8,8,8,7,8,56.25,61
3516,Gabbey Caesman,2:1,London Academy,34,Engineering 27,2019-11-25,10,8,8,8,8,7,8,8,56.25,61
3516,Gabbey Caesman,2:1,London Academy,34,Engineering 27,2019-11-25,10,1,3,4,1,8,2,4,56.25,61
3516,Gabbey Caesman,2:1,London Academy,34,Engineering 27,2019-11-25,10,2,3,4,4,4,7,8,56.25,61
3517,Morley Battell,2:2,London Academy,22,Data 38,2019-12-16,8,1,5,1,3,2,4,3,62.5,65
3517,Morley Battell,2:2,London Academy,22,Data 38,2019-12-16,8,2,5,1,5,2,3,3,62.5,65
3517,Morley Battell,2:2,London Academy,22,Data 38,2019-12-16,8,3,1,6,2,3,2,1,62.5,65
3517,Morley Battell,2:2,London Academy,22,Data 38,2019-12-16,8,4,8,8,6,4,4,7,62.5,65
3517,Morley Battell,2:2,London Academy,22,Data 38,2019-12-16,8,5,8,5,6,7,1,7,62.5,65
3517,Morley Battell,2:2,London Academy,22,Data 38,2019-12-16,8,6,8,5,8,5,5,4,62.5,65
3517,Morley Battell,2:2,London Academy,22,Data 38,2019-12-16,8,7,8,5,8,8,8,8,62.5,65
3517,Morley Battell,2:2,London Academy,22,Data 38,2019-12-16,8,8,7,8,6,3,8,6,62.5,65
3527,Conny Samms,2:2,London Academy,35,Engineering 28,2019-12-16,8,1,1,4,1,4,3,5,53.13,64
3527,Conny Samms,2:2,London Academy,35,Engineering 28,2019-12-16,8,2,1,4,2,1,2,4,53.13,64
3527,Conny Samms,2:2,London Academy,35,Engineering 28,2019-12-16,8,3,2,1,1,3,2,1,53.13,64
3527,Conny Samms,2:2,London Academy,35,Engineering 28,2019-12-16,8,4,NULL,NULL,NULL,NULL,NULL,NULL,53.13,64
3527,Conny Samms,2:2,London Academy,35,Engineering 28,2019-12-16,8,5,NULL,NULL,NULL,NULL,NULL,NULL,53.13,64
3527,Conny Samms,2:2,London Academy,35,Engineering 28,2019-12-16,8,6,NULL,NULL,NULL,NULL,NULL,NULL,53.13,64
3527,Conny Samms,2:2,London Academy,35,Engineering 28,2019-12-16,8,7,NULL,NULL,NULL,NULL,NULL,NULL,53.13,64
3527,Conny Samms,2:2,London Academy,35,Engineering 28,2019-12-16,8,8,NULL,NULL,NULL,NULL,NULL,NULL,53.13,64
3545,Mona Orviss,2:2,London Academy,11,Business 30,2019-12-30,10,5,4,3,7,8,8,4,46.88,50
3545,Mona Orviss,2:2,London Academy,11,Business 30,2019-12-30,10,6,2,3,5,4,4,8,46.88,50
3545,Mona Orviss,2:2,London Academy,11,Business 30,2019-12-30,10,7,8,7,7,8,7,8,46.88,50
3545,Mona Orviss,2:2,London Academy,11,Business 30,2019-12-30,10,8,6,8,8,7,8,8,46.88,50
3545,Mona Orviss,2:2,London Academy,11,Business 30,2019-12-30,10,9,2,8,8,8,8,4,46.88,50
3545,Mona Orviss,2:2,London Academy,11,Business 30,2019-12-30,10,10,8,8,8,8,8,8,46.88,50
3545,Mona Orviss,2:2,London Academy,11,Business 30,2019-12-30,10,1,6,4,3,1,3,1,46.88,50
3545,Mona Orviss,2:2,London Academy,11,Business 30,2019-12-30,10,2,3,5,5,3,6,2,46.88,50
3545,Mona Orviss,2:2,London Academy,11,Business 30,2019-12-30,10,3,1,1,3,8,2,4,46.88,50
3545,Mona Orviss,2:2,London Academy,11,Business 30,2019-12-30,10,4,5,3,7,4,4,6,46.88,50
3569,Sharron Starling,2:1,London Academy,22,Data 38,2019-12-16,8,1,3,5,4,1,2,1,56.25,54
3569,Sharron Starling,2:1,London Academy,22,Data 38,2019-12-16,8,2,1,3,1,6,1,4,56.25,54
3569,Sharron Starling,2:1,London Academy,22,Data 38,2019-12-16,8,3,1,1,2,2,3,1,56.25,54
3569,Sharron Starling,2:1,London Academy,22,Data 38,2019-12-16,8,4,NULL,NULL,NULL,NULL,NULL,NULL,56.25,54
3569,Sharron Starling,2:1,London Academy,22,Data 38,2019-12-16,8,5,NULL,NULL,NULL,NULL,NULL,NULL,56.25,54
3569,Sharron Starling,2:1,London Academy,22,Data 38,2019-12-16,8,6,NULL,NULL,NULL,NULL,NULL,NULL,56.25,54
3569,Sharron Starling,2:1,London Academy,22,Data 38,2019-12-16,8,7,NULL,NULL,NULL,NULL,NULL,NULL,56.25,54
3569,Sharron Starling,2:1,London Academy,22,Data 38,2019-12-16,8,8,NULL,NULL,NULL,NULL,NULL,NULL,56.25,54
3597,Konstanze Trynor,1st,London Academy,11,Business 30,2019-12-30,10,1,2,2,1,1,3,4,65.63,56
3597,Konstanze Trynor,1st,London Academy,11,Business 30,2019-12-30,10,2,8,1,1,2,4,3,65.63,56
3597,Konstanze Trynor,1st,London Academy,11,Business 30,2019-12-30,10,3,2,3,4,2,4,4,65.63,56
3597,Konstanze Trynor,1st,London Academy,11,Business 30,2019-12-30,10,4,6,5,6,6,4,5,65.63,56
3597,Konstanze Trynor,1st,London Academy,11,Business 30,2019-12-30,10,5,4,8,6,8,3,4,65.63,56
3597,Konstanze Trynor,1st,London Academy,11,Business 30,2019-12-30,10,6,6,5,8,4,5,5,65.63,56
3597,Konstanze Trynor,1st,London Academy,11,Business 30,2019-12-30,10,7,8,8,8,8,8,8,65.63,56
3597,Konstanze Trynor,1st,London Academy,11,Business 30,2019-12-30,10,8,8,6,8,8,6,7,65.63,56
3597,Konstanze Trynor,1st,London Academy,11,Business 30,2019-12-30,10,9,7,6,6,8,8,8,65.63,56
3597,Konstanze Trynor,1st,London Academy,11,Business 30,2019-12-30,10,10,8,8,8,8,8,8,65.63,56
3611,Madison Getch,3rd,London Academy,22,Data 38,2019-12-16,8,5,5,8,6,7,7,4,56.25,59
3611,Madison Getch,3rd,London Academy,22,Data 38,2019-12-16,8,6,7,2,6,7,5,8,56.25,59
3611,Madison Getch,3rd,London Academy,22,Data 38,2019-12-16,8,7,8,8,8,8,8,8,56.25,59
3611,Madison Getch,3rd,London Academy,22,Data 38,2019-12-16,8,8,7,8,7,8,5,8,56.25,59
3611,Madison Getch,3rd,London Academy,22,Data 38,2019-12-16,8,1,4,4,1,1,2,4,56.25,59
3611,Madison Getch,3rd,London Academy,22,Data 38,2019-12-16,8,2,1,5,4,3,3,2,56.25,59
3611,Madison Getch,3rd,London Academy,22,Data 38,2019-12-16,8,3,1,2,6,2,6,4,56.25,59
3611,Madison Getch,3rd,London Academy,22,Data 38,2019-12-16,8,4,7,6,5,6,6,5,56.25,59
3621,Fin Lung,2:2,Birmingham Academy,35,Engineering 28,2019-12-16,8,1,1,2,5,2,4,2,65.63,52
3621,Fin Lung,2:2,Birmingham Academy,35,Engineering 28,2019-12-16,8,2,2,1,5,1,1,1,65.63,52
3621,Fin Lung,2:2,Birmingham Academy,35,Engineering 28,2019-12-16,8,3,NULL,NULL,NULL,NULL,NULL,NULL,65.63,52
3621,Fin Lung,2:2,Birmingham Academy,35,Engineering 28,2019-12-16,8,4,NULL,NULL,NULL,NULL,NULL,NULL,65.63,52
3621,Fin Lung,2:2,Birmingham Academy,35,Engineering 28,2019-12-16,8,5,NULL,NULL,NULL,NULL,NULL,NULL,65.63,52
3621,Fin Lung,2:2,Birmingham Academy,35,Engineering 28,2019-12-16,8,6,NULL,NULL,NULL,NULL,NULL,NULL,65.63,52
3621,Fin Lung,2:2,Birmingham Academy,35,Engineering 28,2019-12-16,8,7,NULL,NULL,NULL,NULL,NULL,NULL,65.63,52
3621,Fin Lung,2:2,Birmingham Academy,35,Engineering 28,2019-12-16,8,8,NULL,NULL,NULL,NULL,NULL,NULL,65.63,52
3635,Teirtza Docharty,2:1,London Academy,22,Data 38,2019-12-16,8,3,NULL,NULL,NULL,NULL,NULL,NULL,81.25,62
3635,Teirtza Docharty,2:1,London Academy,22,Data 38,2019-12-16,8,4,NULL,NULL,NULL,NULL,NULL,NULL,81.25,62
3635,Teirtza Docharty,2:1,London Academy,22,Data 38,2019-12-16,8,5,NULL,NULL,NULL,NULL,NULL,NULL,81.25,62
3635,Teirtza Docharty,2:1,London Academy,22,Data 38,2019-12-16,8,6,NULL,NULL,NULL,NULL,NULL,NULL,81.25,62
3635,Teirtza Docharty,2:1,London Academy,22,Data 38,2019-12-16,8,7,NULL,NULL,NULL,NULL,NULL,NULL,81.25,62
3635,Teirtza Docharty,2:1,London Academy,22,Data 38,2019-12-16,8,8,NULL,NULL,NULL,NULL,NULL,NULL,81.25,62
3635,Teirtza Docharty,2:1,London Academy,22,Data 38,2019-12-16,8,1,3,1,1,1,2,2,81.25,62
3635,Teirtza Docharty,2:1,London Academy,22,Data 38,2019-12-16,8,2,NULL,NULL,NULL,NULL,NULL,NULL,81.25,62
3638,Murvyn Aers,2:2,London Academy,22,Data 38,2019-12-16,8,1,4,4,4,3,5,2,53.13,53
3638,Murvyn Aers,2:2,London Academy,22,Data 38,2019-12-16,8,2,1,1,4,7,2,3,53.13,53
3638,Murvyn Aers,2:2,London Academy,22,Data 38,2019-12-16,8,3,5,4,3,3,3,2,53.13,53
3638,Murvyn Aers,2:2,London Academy,22,Data 38,2019-12-16,8,4,6,7,4,7,8,4,53.13,53
3638,Murvyn Aers,2:2,London Academy,22,Data 38,2019-12-16,8,5,6,5,6,8,6,8,53.13,53
3638,Murvyn Aers,2:2,London Academy,22,Data 38,2019-12-16,8,6,5,4,6,6,6,8,53.13,53
3638,Murvyn Aers,2:2,London Academy,22,Data 38,2019-12-16,8,7,7,7,8,6,7,8,53.13,53
3638,Murvyn Aers,2:2,London Academy,22,Data 38,2019-12-16,8,8,8,6,6,5,8,8,53.13,53
3642,Marshal Darycott,2:2,London Academy,34,Engineering 27,2019-11-25,10,1,5,2,2,1,1,6,78.13,60
3642,Marshal Darycott,2:2,London Academy,34,Engineering 27,2019-11-25,10,2,2,5,1,2,1,7,78.13,60
3642,Marshal Darycott,2:2,London Academy,34,Engineering 27,2019-11-25,10,3,2,2,4,3,2,3,78.13,60
3642,Marshal Darycott,2:2,London Academy,34,Engineering 27,2019-11-25,10,4,6,8,8,6,8,4,78.13,60
3642,Marshal Darycott,2:2,London Academy,34,Engineering 27,2019-11-25,10,5,8,3,6,5,8,7,78.13,60
3642,Marshal Darycott,2:2,London Academy,34,Engineering 27,2019-11-25,10,6,4,6,6,6,2,5,78.13,60
3642,Marshal Darycott,2:2,London Academy,34,Engineering 27,2019-11-25,10,7,5,7,7,8,4,6,78.13,60
3642,Marshal Darycott,2:2,London Academy,34,Engineering 27,2019-11-25,10,8,8,8,8,8,6,4,78.13,60
3642,Marshal Darycott,2:2,London Academy,34,Engineering 27,2019-11-25,10,9,4,8,8,6,8,8,78.13,60
3642,Marshal Darycott,2:2,London Academy,34,Engineering 27,2019-11-25,10,10,8,8,8,8,8,8,78.13,60
3664,Archibold Spikeings,3rd,London Academy,34,Engineering 27,2019-11-25,10,5,8,6,8,6,8,8,59.38,51
3664,Archibold Spikeings,3rd,London Academy,34,Engineering 27,2019-11-25,10,6,8,8,8,8,6,2,59.38,51
3664,Archibold Spikeings,3rd,London Academy,34,Engineering 27,2019-11-25,10,7,4,8,6,5,8,8,59.38,51
3664,Archibold Spikeings,3rd,London Academy,34,Engineering 27,2019-11-25,10,8,7,8,8,8,8,6,59.38,51
3664,Archibold Spikeings,3rd,London Academy,34,Engineering 27,2019-11-25,10,9,7,5,7,8,8,8,59.38,51
3664,Archibold Spikeings,3rd,London Academy,34,Engineering 27,2019-11-25,10,10,8,8,8,8,8,8,59.38,51
3664,Archibold Spikeings,3rd,London Academy,34,Engineering 27,2019-11-25,10,1,4,1,4,1,4,3,59.38,51
3664,Archibold Spikeings,3rd,London Academy,34,Engineering 27,2019-11-25,10,2,5,6,4,7,2,5,59.38,51
3664,Archibold Spikeings,3rd,London Academy,34,Engineering 27,2019-11-25,10,3,3,1,3,1,2,4,59.38,51
3664,Archibold Spikeings,3rd,London Academy,34,Engineering 27,2019-11-25,10,4,8,7,5,4,5,2,59.38,51
3692,Derby Mcglashan,2:1,London Academy,22,Data 38,2019-12-16,8,1,5,1,3,4,1,2,56.25,57
3692,Derby Mcglashan,2:1,London Academy,22,Data 38,2019-12-16,8,2,2,7,2,2,3,2,56.25,57
3692,Derby Mcglashan,2:1,London Academy,22,Data 38,2019-12-16,8,3,2,6,4,1,4,5,56.25,57
3692,Derby Mcglashan,2:1,London Academy,22,Data 38,2019-12-16,8,4,5,6,8,4,7,4,56.25,57
3692,Derby Mcglashan,2:1,London Academy,22,Data 38,2019-12-16,8,5,8,8,8,3,3,6,56.25,57
3692,Derby Mcglashan,2:1,London Academy,22,Data 38,2019-12-16,8,6,2,5,8,6,8,8,56.25,57
3692,Derby Mcglashan,2:1,London Academy,22,Data 38,2019-12-16,8,7,8,8,6,8,8,8,56.25,57
3692,Derby Mcglashan,2:1,London Academy,22,Data 38,2019-12-16,8,8,8,4,8,8,8,8,56.25,57
3695,Juliane Jacobssen,2:1,Birmingham Academy,22,Data 38,2019-12-16,8,1,5,6,1,5,2,4,53.13,65
3695,Juliane Jacobssen,2:1,Birmingham Academy,22,Data 38,2019-12-16,8,2,5,3,5,8,1,3,53.13,65
3695,Juliane Jacobssen,2:1,Birmingham Academy,22,Data 38,2019-12-16,8,3,4,1,1,1,2,4,53.13,65
3695,Juliane Jacobssen,2:1,Birmingham Academy,22,Data 38,2019-12-16,8,4,3,7,6,6,8,2,53.13,65
3695,Juliane Jacobssen,2:1,Birmingham Academy,22,Data 38,2019-12-16,8,5,3,4,1,3,6,5,53.13,65
3695,Juliane Jacobssen,2:1,Birmingham Academy,22,Data 38,2019-12-16,8,6,6,6,6,6,6,5,53.13,65
3695,Juliane Jacobssen,2:1,Birmingham Academy,22,Data 38,2019-12-16,8,7,6,8,4,4,8,8,53.13,65
3695,Juliane Jacobssen,2:1,Birmingham Academy,22,Data 38,2019-12-16,8,8,6,8,8,6,8,2,53.13,65
3709,Tyler Traynor,3rd,London Academy,10,Business 29,2019-11-18,10,5,6,8,3,8,6,5,56.25,59
3709,Tyler Traynor,3rd,London Academy,10,Business 29,2019-11-18,10,6,2,6,8,5,3,7,56.25,59
3709,Tyler Traynor,3rd,London Academy,10,Business 29,2019-11-18,10,7,8,8,6,8,8,8,56.25,59
3709,Tyler Traynor,3rd,London Academy,10,Business 29,2019-11-18,10,8,5,8,5,5,8,8,56.25,59
3709,Tyler Traynor,3rd,London Academy,10,Business 29,2019-11-18,10,9,8,8,6,8,8,5,56.25,59
3709,Tyler Traynor,3rd,London Academy,10,Business 29,2019-11-18,10,10,8,8,8,6,6,8,56.25,59
3709,Tyler Traynor,3rd,London Academy,10,Business 29,2019-11-18,10,1,1,3,1,2,1,4,56.25,59
3709,Tyler Traynor,3rd,London Academy,10,Business 29,2019-11-18,10,2,1,2,5,2,1,3,56.25,59
3709,Tyler Traynor,3rd,London Academy,10,Business 29,2019-11-18,10,3,4,3,4,3,4,5,56.25,59
3709,Tyler Traynor,3rd,London Academy,10,Business 29,2019-11-18,10,4,3,4,1,5,4,8,56.25,59
3710,Kristin Bardill,2:2,Birmingham Academy,10,Business 29,2019-11-18,10,1,3,4,1,2,5,3,46.88,61
3710,Kristin Bardill,2:2,Birmingham Academy,10,Business 29,2019-11-18,10,2,4,1,4,1,6,1,46.88,61
3710,Kristin Bardill,2:2,Birmingham Academy,10,Business 29,2019-11-18,10,3,2,1,3,2,2,4,46.88,61
3710,Kristin Bardill,2:2,Birmingham Academy,10,Business 29,2019-11-18,10,4,6,1,8,4,8,2,46.88,61
3710,Kristin Bardill,2:2,Birmingham Academy,10,Business 29,2019-11-18,10,5,7,2,8,5,6,4,46.88,61
3710,Kristin Bardill,2:2,Birmingham Academy,10,Business 29,2019-11-18,10,6,4,8,5,6,5,7,46.88,61
3710,Kristin Bardill,2:2,Birmingham Academy,10,Business 29,2019-11-18,10,7,4,8,8,8,8,8,46.88,61
3710,Kristin Bardill,2:2,Birmingham Academy,10,Business 29,2019-11-18,10,8,7,8,8,8,8,4,46.88,61
3710,Kristin Bardill,2:2,Birmingham Academy,10,Business 29,2019-11-18,10,9,6,8,8,6,8,8,46.88,61
3710,Kristin Bardill,2:2,Birmingham Academy,10,Business 29,2019-11-18,10,10,8,8,8,8,7,8,46.88,61
3721,Timmie Knudsen,2:1,London Academy,11,Business 30,2019-12-30,10,9,8,5,8,8,8,8,59.38,55
3721,Timmie Knudsen,2:1,London Academy,11,Business 30,2019-12-30,10,10,8,8,8,8,8,8,59.38,55
3721,Timmie Knudsen,2:1,London Academy,11,Business 30,2019-12-30,10,3,4,4,1,1,5,4,59.38,55
3721,Timmie Knudsen,2:1,London Academy,11,Business 30,2019-12-30,10,4,8,5,8,5,4,8,59.38,55
3721,Timmie Knudsen,2:1,London Academy,11,Business 30,2019-12-30,10,5,8,6,8,5,7,7,59.38,55
3721,Timmie Knudsen,2:1,London Academy,11,Business 30,2019-12-30,10,6,7,6,8,8,4,8,59.38,55
3721,Timmie Knudsen,2:1,London Academy,11,Business 30,2019-12-30,10,7,8,8,8,6,8,8,59.38,55
3721,Timmie Knudsen,2:1,London Academy,11,Business 30,2019-12-30,10,8,7,8,8,6,8,8,59.38,55
3721,Timmie Knudsen,2:1,London Academy,11,Business 30,2019-12-30,10,1,2,2,2,5,1,2,59.38,55
3721,Timmie Knudsen,2:1,London Academy,11,Business 30,2019-12-30,10,2,1,3,2,5,5,4,59.38,55
3724,Say Kleinhausen,3rd,London Academy,10,Business 29,2019-11-18,10,1,1,1,5,4,1,4,65.63,54
3724,Say Kleinhausen,3rd,London Academy,10,Business 29,2019-11-18,10,2,8,3,2,3,8,1,65.63,54
3724,Say Kleinhausen,3rd,London Academy,10,Business 29,2019-11-18,10,3,6,5,4,1,2,3,65.63,54
3724,Say Kleinhausen,3rd,London Academy,10,Business 29,2019-11-18,10,4,4,8,4,5,7,6,65.63,54
3724,Say Kleinhausen,3rd,London Academy,10,Business 29,2019-11-18,10,5,4,3,4,7,1,8,65.63,54
3724,Say Kleinhausen,3rd,London Academy,10,Business 29,2019-11-18,10,6,8,4,5,3,6,6,65.63,54
3724,Say Kleinhausen,3rd,London Academy,10,Business 29,2019-11-18,10,7,4,8,8,8,8,8,65.63,54
3724,Say Kleinhausen,3rd,London Academy,10,Business 29,2019-11-18,10,8,5,8,8,5,7,6,65.63,54
3724,Say Kleinhausen,3rd,London Academy,10,Business 29,2019-11-18,10,9,8,8,8,8,4,6,65.63,54
3724,Say Kleinhausen,3rd,London Academy,10,Business 29,2019-11-18,10,10,8,8,8,8,8,8,65.63,54
3732,Amalea Harrell,2:1,London Academy,22,Data 38,2019-12-16,8,5,NULL,NULL,NULL,NULL,NULL,NULL,53.13,54
3732,Amalea Harrell,2:1,London Academy,22,Data 38,2019-12-16,8,6,NULL,NULL,NULL,NULL,NULL,NULL,53.13,54
3732,Amalea Harrell,2:1,London Academy,22,Data 38,2019-12-16,8,7,NULL,NULL,NULL,NULL,NULL,NULL,53.13,54
3732,Amalea Harrell,2:1,London Academy,22,Data 38,2019-12-16,8,8,NULL,NULL,NULL,NULL,NULL,NULL,53.13,54
3732,Amalea Harrell,2:1,London Academy,22,Data 38,2019-12-16,8,1,2,3,1,6,5,1,53.13,54
3732,Amalea Harrell,2:1,London Academy,22,Data 38,2019-12-16,8,2,3,2,2,2,1,1,53.13,54
3732,Amalea Harrell,2:1,London Academy,22,Data 38,2019-12-16,8,3,NULL,NULL,NULL,NULL,NULL,NULL,53.13,54
3732,Amalea Harrell,2:1,London Academy,22,Data 38,2019-12-16,8,4,NULL,NULL,NULL,NULL,NULL,NULL,53.13,54
3746,Leicester Banker,1st,London Academy,22,Data 38,2019-12-16,8,1,3,6,4,2,4,5,65.63,52
3746,Leicester Banker,1st,London Academy,22,Data 38,2019-12-16,8,2,3,7,4,1,1,5,65.63,52
3746,Leicester Banker,1st,London Academy,22,Data 38,2019-12-16,8,3,5,3,5,1,7,3,65.63,52
3746,Leicester Banker,1st,London Academy,22,Data 38,2019-12-16,8,4,1,4,7,4,6,8,65.63,52
3746,Leicester Banker,1st,London Academy,22,Data 38,2019-12-16,8,5,8,3,4,8,8,5,65.63,52
3746,Leicester Banker,1st,London Academy,22,Data 38,2019-12-16,8,6,7,7,2,6,6,8,65.63,52
3746,Leicester Banker,1st,London Academy,22,Data 38,2019-12-16,8,7,6,8,4,8,6,8,65.63,52
3746,Leicester Banker,1st,London Academy,22,Data 38,2019-12-16,8,8,8,8,8,8,7,3,65.63,52
3748,Robinett Mcphate,2:2,Birmingham Academy,11,Business 30,2019-12-30,10,5,8,8,3,7,7,8,68.75,56
3748,Robinett Mcphate,2:2,Birmingham Academy,11,Business 30,2019-12-30,10,6,8,7,5,6,3,4,68.75,56
3748,Robinett Mcphate,2:2,Birmingham Academy,11,Business 30,2019-12-30,10,7,7,8,8,4,2,8,68.75,56
3748,Robinett Mcphate,2:2,Birmingham Academy,11,Business 30,2019-12-30,10,8,8,8,8,8,8,8,68.75,56
3748,Robinett Mcphate,2:2,Birmingham Academy,11,Business 30,2019-12-30,10,9,5,8,8,8,4,7,68.75,56
3748,Robinett Mcphate,2:2,Birmingham Academy,11,Business 30,2019-12-30,10,10,8,8,8,8,5,5,68.75,56
3748,Robinett Mcphate,2:2,Birmingham Academy,11,Business 30,2019-12-30,10,1,1,6,1,5,1,2,68.75,56
3748,Robinett Mcphate,2:2,Birmingham Academy,11,Business 30,2019-12-30,10,2,2,4,2,2,3,4,68.75,56
3748,Robinett Mcphate,2:2,Birmingham Academy,11,Business 30,2019-12-30,10,3,1,3,4,1,1,3,68.75,56
3748,Robinett Mcphate,2:2,Birmingham Academy,11,Business 30,2019-12-30,10,4,2,8,4,8,8,8,68.75,56
3765,Karyn Huortic,3rd,London Academy,35,Engineering 28,2019-12-16,8,5,8,4,2,8,8,8,59.38,58
3765,Karyn Huortic,3rd,London Academy,35,Engineering 28,2019-12-16,8,6,7,3,3,7,3,1,59.38,58
3765,Karyn Huortic,3rd,London Academy,35,Engineering 28,2019-12-16,8,7,8,8,8,8,6,7,59.38,58
3765,Karyn Huortic,3rd,London Academy,35,Engineering 28,2019-12-16,8,8,5,8,6,8,8,8,59.38,58
3765,Karyn Huortic,3rd,London Academy,35,Engineering 28,2019-12-16,8,1,4,4,1,3,4,2,59.38,58
3765,Karyn Huortic,3rd,London Academy,35,Engineering 28,2019-12-16,8,2,3,2,4,8,2,5,59.38,58
3765,Karyn Huortic,3rd,London Academy,35,Engineering 28,2019-12-16,8,3,4,5,4,1,2,2,59.38,58
3765,Karyn Huortic,3rd,London Academy,35,Engineering 28,2019-12-16,8,4,6,5,8,3,2,4,59.38,58
3778,Brenna Mcgroarty,2:1,London Academy,21,Data 37,2019-11-18,10,1,2,6,2,1,1,1,81.25,54
3778,Brenna Mcgroarty,2:1,London Academy,21,Data 37,2019-11-18,10,2,3,2,5,4,3,1,81.25,54
3778,Brenna Mcgroarty,2:1,London Academy,21,Data 37,2019-11-18,10,3,2,3,1,3,3,4,81.25,54
3778,Brenna Mcgroarty,2:1,London Academy,21,Data 37,2019-11-18,10,4,6,6,7,5,8,8,81.25,54
3778,Brenna Mcgroarty,2:1,London Academy,21,Data 37,2019-11-18,10,5,2,7,3,5,8,8,81.25,54
3778,Brenna Mcgroarty,2:1,London Academy,21,Data 37,2019-11-18,10,6,8,5,7,8,7,2,81.25,54
3778,Brenna Mcgroarty,2:1,London Academy,21,Data 37,2019-11-18,10,7,8,7,8,8,8,8,81.25,54
3778,Brenna Mcgroarty,2:1,London Academy,21,Data 37,2019-11-18,10,8,8,4,8,8,8,8,81.25,54
3778,Brenna Mcgroarty,2:1,London Academy,21,Data 37,2019-11-18,10,9,8,7,8,8,7,6,81.25,54
3778,Brenna Mcgroarty,2:1,London Academy,21,Data 37,2019-11-18,10,10,6,8,8,8,8,8,81.25,54
3823,Susannah Bengough,2:1,London Academy,22,Data 38,2019-12-16,8,1,2,4,5,3,6,1,81.25,63
3823,Susannah Bengough,2:1,London Academy,22,Data 38,2019-12-16,8,2,1,1,1,5,6,2,81.25,63
3823,Susannah Bengough,2:1,London Academy,22,Data 38,2019-12-16,8,3,2,2,4,3,6,8,81.25,63
3823,Susannah Bengough,2:1,London Academy,22,Data 38,2019-12-16,8,4,5,2,3,5,5,8,81.25,63
3823,Susannah Bengough,2:1,London Academy,22,Data 38,2019-12-16,8,5,5,3,1,6,6,3,81.25,63
3823,Susannah Bengough,2:1,London Academy,22,Data 38,2019-12-16,8,6,7,8,4,7,8,8,81.25,63
3823,Susannah Bengough,2:1,London Academy,22,Data 38,2019-12-16,8,7,8,6,8,8,8,5,81.25,63
3823,Susannah Bengough,2:1,London Academy,22,Data 38,2019-12-16,8,8,6,8,8,8,8,8,81.25,63
3830,Johnath Tufts,NULL,London Academy,10,Business 29,2019-11-18,10,7,5,8,8,8,8,8,56.25,53
3830,Johnath Tufts,NULL,London Academy,10,Business 29,2019-11-18,10,8,8,4,8,8,8,6,56.25,53
3830,Johnath Tufts,NULL,London Academy,10,Business 29,2019-11-18,10,9,8,8,8,6,7,8,56.25,53
3830,Johnath Tufts,NULL,London Academy,10,Business 29,2019-11-18,10,10,8,8,5,8,8,8,56.25,53
3830,Johnath Tufts,NULL,London Academy,10,Business 29,2019-11-18,10,1,3,4,3,2,4,1,56.25,53
