staff_id,staff_name,result,location,course_interest,presentation_pct,psychometrics_pct
5,Stacey Broad,0,London Academy,Data,71.88,70
5,Stacey Broad,0,London Academy,Data,71.88,50
8,Rupert Ripple,NULL,London Academy,NULL,43.75,59
3,Gismo Tilling,1,London Academy,Data,59.38,51
8,Rupert Ripple,1,London Academy,Business,75,50
2,Doris Bellasis,0,Birmingham Academy,Engineering,68.75,57
5,Stacey Broad,0,Birmingham Academy,Engineering,59.38,56
6,Fifi Eton,1,London Academy,Data,71.88,62
8,Rupert Ripple,0,London Academy,Engineering,62.5,58
6,Fifi Eton,1,Birmingham Academy,Engineering,62.5,54
7,Sunny Sladefield,NULL,London Academy,NULL,50,46
2,Doris Bellasis,1,Birmingham Academy,Engineering,50,57
6,Fifi Eton,0,London Academy,Data,56.25,57
7,Sunny Sladefield,1,London Academy,Data,81.25,67
8,Rupert Ripple,0,Birmingham Academy,Data,62.5,53
3,Gismo Tilling,1,London Academy,Data,62.5,56
3,Gismo Tilling,NULL,Birmingham Academy,NULL,59.38,48
6,Fifi Eton,1,London Academy,Engineering,56.25,61
6,Fifi Eton,1,London Academy,Data,62.5,65
6,Fifi Eton,0,London Academy,Engineering,53.13,51
7,Sunny Sladefield,1,Birmingham Academy,Data,71.88,61
8,Rupert Ripple,0,Birmingham Academy,Engineering,53.13,54
7,Sunny Sladefield,1,London Academy,Engineering,62.5,60
1,Bruno Bellbrook,NULL,London Academy,NULL,59.38,49
1,Bruno Bellbrook,NULL,Birmingham Academy,NULL,59.38,45
8,Rupert Ripple,1,London Academy,Engineering,53.13,64
3,Gismo Tilling,NULL,London Academy,NULL,62.5,43
5,Stacey Broad,NULL,Birmingham Academy,NULL,68.75,46
6,Fifi Eton,1,Birmingham Academy,Engineering,56.25,53
3,Gismo Tilling,NULL,London Academy,NULL,53.13,49
3,Gismo Tilling,0,London Academy,Business,59.38,54
7,Sunny Sladefield,0,London Academy,Engineering,81.25,64
8,Rupert Ripple,0,Birmingham Academy,Engineering,50,51
5,Stacey Broad,1,Birmingham Academy,Data,78.13,51
1,Bruno Bellbrook,NULL,London Academy,NULL,43.75,48
1,Bruno Bellbrook,1,London Academy,Engineering,68.75,52
1,Bruno Bellbrook,NULL,Birmingham Academy,NULL,71.88,47
3,Gismo Tilling,0,London Academy,Business,46.88,57
5,Stacey Broad,1,London Academy,Data,71.88,50
6,Fifi Eton,0,London Academy,Business,71.88,50
2,Doris Bellasis,1,London Academy,Business,46.88,50
7,Sunny Sladefield,1,London Academy,Engineering,59.38,60
5,Stacey Broad,1,London Academy,Data,65.63,63
6,Fifi Eton,1,London Academy,Business,71.88,65
8,Rupert Ripple,NULL,London Academy,NULL,68.75,47
3,Gismo Tilling,NULL,Birmingham Academy,NULL,65.63,43
1,Bruno Bellbrook,0,London Academy,Data,62.5,52
6,Fifi Eton,0,London Academy,Business,46.88,54
8,Rupert Ripple,0,Birmingham Academy,Engineering,65.63,63
1,Bruno Bellbrook,1,London Academy,Data,62.5,57
1,Bruno Bellbrook,0,London Academy,Business,68.75,61
8,Rupert Ripple,NULL,Birmingham Academy,NULL,37.5,61
2,Doris Bellasis,NULL,Birmingham Academy,NULL,59.38,48
8,Rupert Ripple,NULL,London Academy,NULL,68.75,49
5,Stacey Broad,1,London Academy,Engineering,50,53
3,Gismo Tilling,1,Birmingham Academy,Business,75,51
5,Stacey Broad,1,London Academy,Data,53.13,54
7,Sunny Sladefield,1,London Academy,Data,56.25,62
8,Rupert Ripple,1,London Academy,Business,71.88,58
3,Gismo Tilling,NULL,London Academy,NULL,37.5,55
7,Sunny Sladefield,1,London Academy,Data,56.25,54
7,Sunny Sladefield,NULL,London Academy,NULL,90.63,49
2,Doris Bellasis,0,Birmingham Academy,Data,62.5,56
1,Bruno Bellbrook,NULL,London Academy,NULL,71.88,48
2,Doris Bellasis,1,Birmingham Academy,Engineering,46.88,60
7,Sunny Sladefield,NULL,Birmingham Academy,NULL,56.25,41
6,Fifi Eton,1,London Academy,Engineering,71.88,60
3,Gismo Tilling,1,London Academy,Business,59.38,52
1,Bruno Bellbrook,1,London Academy,Engineering,81.25,61
5,Stacey Broad,1,London Academy,Business,62.5,50
7,Sunny Sladefield,0,Birmingham Academy,Business,53.13,59
7,Sunny Sladefield,0,London Academy,Data,56.25,59
6,Fifi Eton,1,Birmingham Academy,Business,75,55
8,Rupert Ripple,0,London Academy,Data,75,58
2,Doris Bellasis,NULL,Birmingham Academy,NULL,34.38,56
6,Fifi Eton,0,London Academy,Data,62.5,58
3,Gismo Tilling,NULL,London Academy,NULL,81.25,43
3,Gismo Tilling,NULL,London Academy,NULL,71.88,49
8,Rupert Ripple,0,London Academy,Business,53.13,56
1,Bruno Bellbrook,NULL,London Academy,NULL,68.75,49
7,Sunny Sladefield,1,Birmingham Academy,Data,71.88,53
3,Gismo Tilling,1,London Academy,Data,59.38,53
5,Stacey Broad,NULL,Birmingham Academy,NULL,65.63,45
5,Stacey Broad,NULL,London Academy,NULL,53.13,48
7,Sunny Sladefield,1,London Academy,Business,65.63,56
8,Rupert Ripple,1,London Academy,Engineering,68.75,71
1,Bruno Bellbrook,1,London Academy,Business,50,59
2,Doris Bellasis,NULL,Birmingham Academy,NULL,43.75,66
2,Doris Bellasis,NULL,London Academy,NULL,75,49
3,Gismo Tilling,1,London Academy,Data,65.63,57
2,Doris Bellasis,1,Birmingham Academy,Data,56.25,55
7,Sunny Sladefield,0,London Academy,Engineering,56.25,56
7,Sunny Sladefield,0,London Academy,Data,50,53
5,Stacey Broad,0,London Academy,Business,71.88,62
6,Fifi Eton,NULL,Birmingham Academy,NULL,43.75,55
6,Fifi Eton,1,London Academy,Data,56.25,59
3,Gismo Tilling,NULL,Birmingham Academy,NULL,59.38,49
8,Rupert Ripple,1,London Academy,Business,59.38,59
7,Sunny Sladefield,0,Birmingham Academy,Business,81.25,60
8,Rupert Ripple,NULL,London Academy,NULL,75,49
8,Rupert Ripple,1,London Academy,Data,71.88,59
5,Stacey Broad,1,Birmingham Academy,Engineering,65.63,52
8,Rupert Ripple,0,London Academy,Engineering,65.63,58
7,Sunny Sladefield,1,London Academy,Data,68.75,56
6,Fifi Eton,0,Birmingham Academy,Data,81.25,50
7,Sunny Sladefield,0,Birmingham Academy,Data,50,52
1,Bruno Bellbrook,NULL,London Academy,NULL,65.63,42
1,Bruno Bellbrook,NULL,London Academy,NULL,53.13,46
6,Fifi Eton,0,London Academy,Engineering,62.5,58
2,Doris Bellasis,1,Birmingham Academy,Engineering,65.63,52
1,Bruno Bellbrook,1,London Academy,Data,56.25,53
1,Bruno Bellbrook,0,London Academy,Engineering,68.75,63
1,Bruno Bellbrook,NULL,London Academy,NULL,43.75,69
7,Sunny Sladefield,1,London Academy,Data,81.25,62
7,Sunny Sladefield,NULL,Birmingham Academy,NULL,59.38,48
6,Fifi Eton,1,London Academy,Data,53.13,53
3,Gismo Tilling,1,Birmingham Academy,Business,62.5,58
2,Doris Bellasis,1,London Academy,Engineering,78.13,60
5,Stacey Broad,NULL,Birmingham Academy,NULL,71.88,40
5,Stacey Broad,0,Birmingham Academy,Business,65.63,56
6,Fifi Eton,NULL,Birmingham Academy,NULL,53.13,46
6,Fifi Eton,1,Birmingham Academy,Business,62.5,52
2,Doris Bellasis,NULL,London Academy,NULL,40.63,67
5,Stacey Broad,0,London Academy,Engineering,59.38,65
6,Fifi Eton,1,London Academy,Business,50,51
3,Gismo Tilling,NULL,London Academy,NULL,34.38,37
6,Fifi Eton,NULL,Birmingham Academy,NULL,68.75,49
5,Stacey Broad,NULL,Birmingham Academy,NULL,65.63,48
1,Bruno Bellbrook,0,London Academy,Business,65.63,53
2,Doris Bellasis,NULL,Birmingham Academy,NULL,59.38,49
2,Doris Bellasis,1,Birmingham Academy,Engineering,62.5,54
8,Rupert Ripple,NULL,London Academy,NULL,75,39
3,Gismo Tilling,1,London Academy,Data,65.63,52
8,Rupert Ripple,NULL,Birmingham Academy,NULL,62.5,49
5,Stacey Broad,1,London Academy,Engineering,59.38,51
2,Doris Bellasis,1,London Academy,Business,68.75,62
8,Rupert Ripple,0,London Academy,Engineering,59.38,56
6,Fifi Eton,1,London Academy,Engineering,62.5,61
7,Sunny Sladefield,0,London Academy,Data,71.88,60
1,Bruno Bellbrook,0,London Academy,Engineering,59.38,66
1,Bruno Bellbrook,1,Birmingham Academy,Engineering,65.63,58
8,Rupert Ripple,1,London Academy,Business,68.75,70
1,Bruno Bellbrook,1,Birmingham Academy,Business,68.75,58
6,Fifi Eton,NULL,London Academy,NULL,81.25,48
7,Sunny Sladefield,0,Birmingham Academy,Data,46.88,59
5,Stacey Broad,0,Birmingham Academy,Data,78.13,67
2,Doris Bellasis,1,London Academy,Data,53.13,58
2,Doris Bellasis,1,London Academy,Engineering,65.63,63
7,Sunny Sladefield,1,Birmingham Academy,Business,50,54
2,Doris Bellasis,1,London Academy,Business,68.75,69
3,Gismo Tilling,NULL,Birmingham Academy,NULL,43.75,61
5,Stacey Broad,1,London Academy,Data,65.63,62
1,Bruno Bellbrook,NULL,London Academy,NULL,43.75,51
3,Gismo Tilling,0,Birmingham Academy,Business,65.63,59
3,Gismo Tilling,NULL,London Academy,NULL,68.75,46
6,Fifi Eton,1,London Academy,Data,56.25,57
2,Doris Bellasis,0,Birmingham Academy,Data,62.5,54
8,Rupert Ripple,0,London Academy,Business,46.88,55
8,Rupert Ripple,1,Birmingham Academy,Data,53.13,65
8,Rupert Ripple,0,London Academy,Engineering,59.38,52
7,Sunny Sladefield,1,London Academy,Engineering,68.75,57
5,Stacey Broad,NULL,London Academy,NULL,68.75,43
5,Stacey Broad,0,London Academy,Engineering,62.5,65
1,Bruno Bellbrook,1,Birmingham Academy,Business,62.5,54
5,Stacey Broad,1,Birmingham Academy,Data,50,52
7,Sunny Sladefield,0,London Academy,Engineering,65.63,63
8,Rupert Ripple,0,Birmingham Academy,Business,53.13,60
3,Gismo Tilling,1,London Academy,Data,68.75,62
2,Doris Bellasis,1,London Academy,Business,65.63,60
5,Stacey Broad,1,London Academy,Business,56.25,59
7,Sunny Sladefield,1,Birmingham Academy,Business,46.88,61
2,Doris Bellasis,1,Birmingham Academy,Engineering,71.88,56
2,Doris Bellasis,1,London Academy,Business,59.38,55
2,Doris Bellasis,1,London Academy,Business,56.25,59
8,Rupert Ripple,NULL,Birmingham Academy,NULL,75,47
1,Bruno Bellbrook,NULL,Birmingham Academy,NULL,65.63,45
2,Doris Bellasis,0,Birmingham Academy,Data,59.38,59
3,Gismo Tilling,NULL,London Academy,NULL,59.38,43
8,Rupert Ripple,1,London Academy,Engineering,75,65
8,Rupert Ripple,1,Birmingham Academy,Engineering,53.13,59
5,Stacey Broad,1,London Academy,Business,59.38,55
2,Doris Bellasis,1,London Academy,Data,59.38,55
5,Stacey Broad,0,London Academy,Business,46.88,55
8,Rupert Ripple,1,London Academy,Business,65.63,54
2,Doris Bellasis,0,London Academy,Data,71.88,60
2,Doris Bellasis,NULL,Birmingham Academy,NULL,53.13,46
3,Gismo Tilling,NULL,London Academy,NULL,71.88,45
6,Fifi Eton,NULL,London Academy,NULL,40.63,57
5,Stacey Broad,0,Birmingham Academy,Engineering,62.5,58
5,Stacey Broad,1,London Academy,Data,53.13,54
2,Doris Bellasis,NULL,Birmingham Academy,NULL,65.63,48
2,Doris Bellasis,NULL,London Academy,NULL,78.13,40
2,Doris Bellasis,NULL,Birmingham Academy,NULL,65.63,46
1,Bruno Bellbrook,1,London Academy,Business,46.88,50
1,Bruno Bellbrook,0,Birmingham Academy,Engineering,62.5,56
1,Bruno Bellbrook,0,London Academy,Data,65.63,55
3,Gismo Tilling,NULL,London Academy,NULL,46.88,42
1,Bruno Bellbrook,1,London Academy,Engineering,68.75,54
7,Sunny Sladefield,NULL,London Academy,NULL,50,49
3,Gismo Tilling,NULL,Birmingham Academy,NULL,62.5,49
1,Bruno Bellbrook,1,London Academy,Business,71.88,53
2,Doris Bellasis,1,London Academy,Data,65.63,52
6,Fifi Eton,1,Birmingham Academy,Business,68.75,56
6,Fifi Eton,1,London Academy,Business,68.75,52
8,Rupert Ripple,1,London Academy,Data,53.13,50
5,Stacey Broad,0,London Academy,Engineering,75,69
5,Stacey Broad,1,London Academy,Engineering,62.5,54
2,Doris Bellasis,1,London Academy,Data,78.13,59
5,Stacey Broad,1,London Academy,Data,65.63,54
5,Stacey Broad,1,London Academy,Engineering,50,58
5,Stacey Broad,1,Birmingham Academy,Engineering,62.5,52
6,Fifi Eton,1,London Academy,Data,75,60
8,Rupert Ripple,0,London Academy,Engineering,53.13,55
8,Rupert Ripple,0,Birmingham Academy,Engineering,50,51
1,Bruno Bellbrook,0,London Academy,Engineering,65.63,62
2,Doris Bellasis,1,Birmingham Academy,Business,59.38,55
5,Stacey Broad,NULL,London Academy,NULL,40.63,56
5,Stacey Broad,1,London Academy,Engineering,59.38,58
8,Rupert Ripple,1,Birmingham Academy,Data,46.88,56
8,Rupert Ripple,0,London Academy,Data,65.63,50
2,Doris Bellasis,1,Birmingham Academy,Business,62.5,51
2,Doris Bellasis,0,London Academy,Business,59.38,64
8,Rupert Ripple,1,London Academy,Business,71.88,57
8,Rupert Ripple,NULL,London Academy,NULL,43.75,57
6,Fifi Eton,1,London Academy,Data,71.88,59
8,Rupert Ripple,NULL,Birmingham Academy,NULL,59.38,46
7,Sunny Sladefield,1,London Academy,Engineering,93.75,63
7,Sunny Sladefield,0,London Academy,Data,50,64
7,Sunny Sladefield,NULL,Birmingham Academy,NULL,65.63,49
3,Gismo Tilling,0,London Academy,Engineering,56.25,50
6,Fifi Eton,1,London Academy,Data,81.25,54
7,Sunny Sladefield,NULL,London Academy,NULL,37.5,54
6,Fifi Eton,1,London Academy,Engineering,65.63,50
1,Bruno Bellbrook,0,Birmingham Academy,Engineering,59.38,60
1,Bruno Bellbrook,NULL,Birmingham Academy,NULL,68.75,39
2,Doris Bellasis,1,London Academy,Data,53.13,55
3,Gismo Tilling,1,Birmingham Academy,Data,50,61
7,Sunny Sladefield,1,London Academy,Data,56.25,57
1,Bruno Bellbrook,1,Birmingham Academy,Engineering,53.13,60
8,Rupert Ripple,0,London Academy,Business,59.38,66
2,Doris Bellasis,1,Birmingham Academy,Engineering,71.88,59
7,Sunny Sladefield,NULL,London Academy,NULL,34.38,36
8,Rupert Ripple,0,Birmingham Academy,Business,50,59
6,Fifi Eton,NULL,Birmingham Academy,NULL,84.38,40
1,Bruno Bellbrook,1,London Academy,Business,50,52
8,Rupert Ripple,1,Birmingham Academy,Business,50,53
8,Rupert Ripple,1,London Academy,Business,59.38,67
6,Fifi Eton,0,London Academy,Data,68.75,61
7,Sunny Sladefield,1,London Academy,Data,56.25,52
6,Fifi Eton,1,London Academy,Business,75,58
8,Rupert Ripple,1,London Academy,Business,53.13,50
8,Rupert Ripple,NULL,Birmingham Academy,NULL,71.88,49
6,Fifi Eton,1,London Academy,Engineering,68.75,53
6,Fifi Eton,0,London Academy,Data,62.5,55
8,Rupert Ripple,0,London Academy,Engineering,75,60
7,Sunny Sladefield,1,London Academy,Data,50,59
1,Bruno Bellbrook,1,Birmingham Academy,Data,65.63,56
1,Bruno Bellbrook,1,London Academy,Data,78.13,59
6,Fifi Eton,NULL,London Academy,NULL,59.38,35
2,Doris Bellasis,1,Birmingham Academy,Data,65.63,59
8,Rupert Ripple,NULL,Birmingham Academy,NULL,43.75,55
6,Fifi Eton,NULL,Birmingham Academy,NULL,37.5,65
1,Bruno Bellbrook,0,London Academy,Business,59.38,60
1,Bruno Bellbrook,1,Birmingham Academy,Engineering,50,66
1,Bruno Bellbrook,0,Birmingham Academy,Engineering,50,52
1,Bruno Bellbrook,1,London Academy,Engineering,62.5,60
6,Fifi Eton,1,London Academy,Engineering,62.5,63
3,Gismo Tilling,1,London Academy,Data,62.5,64
6,Fifi Eton,1,London Academy,Engineering,84.38,52
2,Doris Bellasis,0,London Academy,Engineering,59.38,60
7,Sunny Sladefield,1,London Academy,Business,56.25,57
5,Stacey Broad,1,London Academy,Data,81.25,63
8,Rupert Ripple,1,Birmingham Academy,Business,59.38,61
7,Sunny Sladefield,1,Birmingham Academy,Business,68.75,65
2,Doris Bellasis,1,London Academy,Engineering,50,56
3,Gismo Tilling,1,London Academy,Data,78.13,62
3,Gismo Tilling,1,London Academy,Business,65.63,53
6,Fifi Eton,1,London Academy,Business,56.25,53
8,Rupert Ripple,1,London Academy,Engineering,71.88,50
7,Sunny Sladefield,1,London Academy,Engineering,46.88,61
5,Stacey Broad,1,London Academy,Engineering,65.63,65
5,Stacey Broad,1,London Academy,Business,75,63
8,Rupert Ripple,NULL,London Academy,NULL,43.75,67
3,Gismo Tilling,1,London Academy,Data,59.38,54
7,Sunny Sladefield,NULL,London Academy,NULL,75,47
7,Sunny Sladefield,1,London Academy,Engineering,65.63,52
6,Fifi Eton,0,London Academy,Engineering,46.88,68
3,Gismo Tilling,1,London Academy,Data,62.5,69
6,Fifi Eton,0,Birmingham Academy,Business,56.25,57
5,Stacey Broad,NULL,London Academy,NULL,75,41
1,Bruno Bellbrook,NULL,London Academy,NULL,46.88,43
8,Rupert Ripple,1,London Academy,Business,78.13,62
7,Sunny Sladefield,0,London Academy,Business,53.13,52
5,Stacey Broad,0,Birmingham Academy,Engineering,78.13,53
1,Bruno Bellbrook,0,London Academy,Engineering,71.88,55
8,Rupert Ripple,NULL,London Academy,NULL,46.88,48
2,Doris Bellasis,NULL,London Academy,NULL,62.5,46
3,Gismo Tilling,0,London Academy,Business,68.75,58
8,Rupert Ripple,1,London Academy,Engineering,53.13,52
2,Doris Bellasis,1,London Academy,Business,75,57
7,Sunny Sladefield,NULL,London Academy,NULL,59.38,40
1,Bruno Bellbrook,1,London Academy,Data,59.38,53
2,Doris Bellasis,NULL,Birmingham Academy,NULL,34.38,69
1,Bruno Bellbrook,1,London Academy,Data,53.13,64
7,Sunny Sladefield,1,London Academy,Engineering,62.5,56
5,Stacey Broad,1,London Academy,Business,56.25,61
6,Fifi Eton,1,London Academy,Business,53.13,72
7,Sunny Sladefield,1,Birmingham Academy,Engineering,62.5,68
1,Bruno Bellbrook,0,Birmingham Academy,Engineering,62.5,52
8,Rupert Ripple,1,London Academy,Engineering,71.88,59
7,Sunny Sladefield,NULL,Birmingham Academy,NULL,53.13,49
3,Gismo Tilling,1,London Academy,Data,62.5,51
8,Rupert Ripple,NULL,London Academy,NULL,59.38,52
8,Rupert Ripple,NULL,London Academy,NULL,50,39
3,Gismo Tilling,1,London Academy,Engineering,68.75,60
7,Sunny Sladefield,1,London Academy,Data,71.88,56
6,Fifi Eton,1,London Academy,Business,59.38,54
1,Bruno Bellbrook,1,London Academy,Engineering,65.63,50
8,Rupert Ripple,NULL,London Academy,NULL,40.63,49
8,Rupert Ripple,0,Birmingham Academy,Data,53.13,60
5,Stacey Broad,1,Birmingham Academy,Business,59.38,60
5,Stacey Broad,NULL,London Academy,NULL,75,43
5,Stacey Broad,1,London Academy,Data,56.25,58
8,Rupert Ripple,NULL,Birmingham Academy,NULL,71.88,38
7,Sunny Sladefield,0,London Academy,Business,68.75,51
6,Fifi Eton,1,London Academy,Data,62.5,56
5,Stacey Broad,NULL,London Academy,NULL,40.63,66
1,Bruno Bellbrook,1,London Academy,Engineering,50,61
1,Bruno Bellbrook,NULL,London Academy,NULL,75,48
1,Bruno Bellbrook,1,Birmingham Academy,Business,62.5,72
6,Fifi Eton,0,London Academy,Business,53.13,64
8,Rupert Ripple,0,London Academy,Business,84.38,54
5,Stacey Broad,1,London Academy,Data,62.5,61
2,Doris Bellasis,0,London Academy,Engineering,71.88,64
1,Bruno Bellbrook,1,Birmingham Academy,Engineering,65.63,50
7,Sunny Sladefield,0,Birmingham Academy,Business,62.5,59
1,Bruno Bellbrook,NULL,London Academy,NULL,75,39
5,Stacey Broad,1,London Academy,Data,56.25,50
1,Bruno Bellbrook,NULL,London Academy,NULL,59.38,49
6,Fifi Eton,1,London Academy,Data,50,64
1,Bruno Bellbrook,1,London Academy,Data,53.13,59
2,Doris Bellasis,0,London Academy,Engineering,62.5,55
5,Stacey Broad,0,London Academy,Engineering,71.88,59
6,Fifi Eton,1,Birmingham Academy,Data,59.38,63
1,Bruno Bellbrook,NULL,London Academy,NULL,68.75,49
3,Gismo Tilling,1,London Academy,Data,56.25,68
2,Doris Bellasis,NULL,London Academy,NULL,53.13,48
1,Bruno Bellbrook,NULL,London Academy,NULL,59.38,49
7,Sunny Sladefield,1,Birmingham Academy,Business,59.38,51
1,Bruno Bellbrook,1,London Academy,Business,65.63,50
5,Stacey Broad,1,London Academy,Business,78.13,60
5,Stacey Broad,1,Birmingham Academy,Data,65.63,54
7,Sunny Sladefield,0,Birmingham Academy,Business,65.63,56
8,Rupert Ripple,1,Birmingham Academy,Engineering,53.13,54
1,Bruno Bellbrook,NULL,London Academy,NULL,43.75,53
8,Rupert Ripple,0,London Academy,Data,71.88,52
8,Rupert Ripple,1,London Academy,Data,75,55
8,Rupert Ripple,NULL,London Academy,NULL,68.75,47
3,Gismo Tilling,1,Birmingham Academy,Data,62.5,53
8,Rupert Ripple,0,London Academy,Engineering,53.13,55
3,Gismo Tilling,1,Birmingham Academy,Engineering,53.13,55
1,Bruno Bellbrook,1,London Academy,Engineering,71.88,57
7,Sunny Sladefield,NULL,London Academy,NULL,40.63,44
7,Sunny Sladefield,1,London Academy,Engineering,62.5,54
2,Doris Bellasis,1,London Academy,Engineering,68.75,54
6,Fifi Eton,1,London Academy,Business,78.13,55
7,Sunny Sladefield,NULL,Birmingham Academy,NULL,50,37
7,Sunny Sladefield,0,Birmingham Academy,Data,56.25,54
7,Sunny Sladefield,NULL,London Academy,NULL,68.75,43
2,Doris Bellasis,NULL,Birmingham Academy,NULL,65.63,47
7,Sunny Sladefield,NULL,London Academy,NULL,62.5,48
8,Rupert Ripple,NULL,London Academy,NULL,43.75,54
5,Stacey Broad,NULL,London Academy,NULL,65.63,49
6,Fifi Eton,1,Birmingham Academy,Engineering,75,53
7,Sunny Sladefield,1,Birmingham Academy,Data,71.88,53
8,Rupert Ripple,0,Birmingham Academy,Engineering,62.5,65
8,Rupert Ripple,1,Birmingham Academy,Engineering,53.13,68
5,Stacey Broad,NULL,Birmingham Academy,NULL,62.5,45
1,Bruno Bellbrook,1,Birmingham Academy,Business,75,54
7,Sunny Sladefield,1,Birmingham Academy,Business,65.63,63
2,Doris Bellasis,1,London Academy,Engineering,65.63,58
7,Sunny Sladefield,1,Birmingham Academy,Business,62.5,57
8,Rupert Ripple,0,London Academy,Data,62.5,59
8,Rupert Ripple,NULL,Birmingham Academy,NULL,50,40
6,Fifi Eton,0,Birmingham Academy,Business,53.13,56
2,Doris Bellasis,NULL,London Academy,NULL,43.75,54
3,Gismo Tilling,NULL,London Academy,NULL,53.13,45
7,Sunny Sladefield,0,London Academy,Engineering,50,56
8,Rupert Ripple,1,London Academy,Data,56.25,54
1,Bruno Bellbrook,0,Birmingham Academy,Data,62.5,58
3,Gismo Tilling,1,London Academy,Data,68.75,53
8,Rupert Ripple,NULL,Birmingham Academy,NULL,43.75,49
1,Bruno Bellbrook,1,London Academy,Data,53.13,56
1,Bruno Bellbrook,NULL,London Academy,NULL,75,49
8,Rupert Ripple,0,Birmingham Academy,Data,59.38,57
3,Gismo Tilling,0,London Academy,Engineering,78.13,57
7,Sunny Sladefield,1,London Academy,Business,56.25,53
2,Doris Bellasis,1,London Academy,Engineering,65.63,52
1,Bruno Bellbrook,NULL,London Academy,NULL,59.38,49
5,Stacey Broad,1,Birmingham Academy,Data,71.88,63
1,Bruno Bellbrook,0,London Academy,Data,81.25,51
2,Doris Bellasis,1,Birmingham Academy,Data,59.38,54
8,Rupert Ripple,NULL,Birmingham Academy,NULL,59.38,49
1,Bruno Bellbrook,1,Birmingham Academy,Data,50,56
7,Sunny Sladefield,0,Birmingham Academy,Engineering,50,54
5,Stacey Broad,1,London Academy,Business,78.13,62
1,Bruno Bellbrook,1,Birmingham Academy,Business,56.25,57
3,Gismo Tilling,0,Birmingham Academy,Business,59.38,58
5,Stacey Broad,1,London Academy,Data,50,57
1,Bruno Bellbrook,NULL,Birmingham Academy,NULL,40.63,45
5,Stacey Broad,1,London Academy,Business,62.5,58
6,Fifi Eton,NULL,Birmingham Academy,NULL,43.75,52
2,Doris Bellasis,1,Birmingham Academy,Engineering,81.25,63
3,Gismo Tilling,1,Birmingham Academy,Business,78.13,58
2,Doris Bellasis,0,London Academy,Business,59.38,53
8,Rupert Ripple,1,London Academy,Engineering,78.13,61
8,Rupert Ripple,1,London Academy,Data,71.88,57
8,Rupert Ripple,1,London Academy,Business,75,55
8,Rupert Ripple,NULL,London Academy,NULL,65.63,45
2,Doris Bellasis,0,London Academy,Business,78.13,60
7,Sunny Sladefield,0,London Academy,Data,53.13,60
6,Fifi Eton,0,London Academy,Data,46.88,55
7,Sunny Sladefield,0,Birmingham Academy,Engineering,46.88,59
3,Gismo Tilling,0,London Academy,Business,68.75,55
5,Stacey Broad,1,London Academy,Business,59.38,54
5,Stacey Broad,1,Birmingham Academy,Business,65.63,63
2,Doris Bellasis,NULL,London Academy,NULL,37.5,50
7,Sunny Sladefield,1,London Academy,Business,75,53
5,Stacey Broad,0,Birmingham Academy,Business,59.38,57
5,Stacey Broad,0,London Academy,Business,62.5,60
1,Bruno Bellbrook,0,London Academy,Business,62.5,52
1,Bruno Bellbrook,NULL,Birmingham Academy,NULL,68.75,45
7,Sunny Sladefield,1,London Academy,Engineering,59.38,51
2,Doris Bellasis,1,Birmingham Academy,Engineering,56.25,63
3,Gismo Tilling,1,Birmingham Academy,Data,71.88,61
2,Doris Bellasis,1,London Academy,Engineering,53.13,59
1,Bruno Bellbrook,1,London Academy,Engineering,65.63,52
8,Rupert Ripple,1,London Academy,Business,68.75,57
6,Fifi Eton,NULL,Birmingham Academy,NULL,78.13,49
1,Bruno Bellbrook,NULL,London Academy,NULL,81.25,45
5,Stacey Broad,1,Birmingham Academy,Engineering,71.88,54
3,Gismo Tilling,1,London Academy,Data,53.13,54
2,Doris Bellasis,1,Birmingham Academy,Business,56.25,65
3,Gismo Tilling,NULL,London Academy,NULL,59.38,43
6,Fifi Eton,1,London Academy,Business,56.25,50
7,Sunny Sladefield,1,Birmingham Academy,Business,50,55
5,Stacey Broad,1,London Academy,Business,71.88,65
1,Bruno Bellbrook,0,London Academy,Business,62.5,55
1,Bruno Bellbrook,NULL,London Academy,NULL,65.63,46
5,Stacey Broad,0,London Academy,Data,59.38,60
3,Gismo Tilling,1,London Academy,Engineering,62.5,54
1,Bruno Bellbrook,NULL,Birmingham Academy,NULL,59.38,44
1,Bruno Bellbrook,NULL,London Academy,NULL,53.13,45
3,Gismo Tilling,0,Birmingham Academy,Data,68.75,51
2,Doris Bellasis,0,London Academy,Business,53.13,54
1,Bruno Bellbrook,1,Birmingham Academy,Engineering,46.88,54
1,Bruno Bellbrook,NULL,London Academy,NULL,40.63,60
3,Gismo Tilling,0,London Academy,Data,59.38,61
1,Bruno Bellbrook,NULL,London Academy,NULL,65.63,41
3,Gismo Tilling,1,London Academy,Data,78.13,65
5,Stacey Broad,0,Birmingham Academy,Data,59.38,62
3,Gismo Tilling,1,London Academy,Business,71.88,62
8,Rupert Ripple,1,Birmingham Academy,Data,62.5,54
1,Bruno Bellbrook,0,London Academy,Data,56.25,52
6,Fifi Eton,NULL,London Academy,NULL,62.5,43
5,Stacey Broad,1,Birmingham Academy,Engineering,62.5,59
5,Stacey Broad,1,London Academy,Data,81.25,67
2,Doris Bellasis,0,London Academy,Data,59.38,51
8,Rupert Ripple,1,London Academy,Data,56.25,58
6,Fifi Eton,NULL,Birmingham Academy,NULL,62.5,47
5,Stacey Broad,1,London Academy,Business,71.88,52
